codice,codice_parlante,utenza,cliente,data,imponibile,iva,totale,data_scadenza,stato_pagamento,data_pagamento,indirizzo_fatturazione,città_fatturazione
f2fb7810-f38d-4189-bc0c-0e7e40344080,FAT-15102025-002,aa756dbe-51e4-4505-ae3d-e53aa38048a5,d37451aa-df1a-4285-96a4-c77f340c65c9,2025-10-15,66.55,6.66,73.21,2025-11-14,Pagata,2025-10-28,Corso Santa Chiara 63,Brembate
fe1d7452-3277-45c9-8d3c-759e1e69207c,FAT-15042026-003,aa756dbe-51e4-4505-ae3d-e53aa38048a5,d37451aa-df1a-4285-96a4-c77f340c65c9,2026-04-15,46.9,4.69,51.59,2026-05-15,Pagata,2026-05-07,Corso Santa Chiara 63,Brembate
64f7874e-6be2-4c61-b977-8ce6dbd7883d,FAT-25042026-001,da23f5d1-19e1-437a-a12c-221449913e3a,fd00226d-e272-47e1-8bf4-a405f55993b6,2026-04-25,39.9,3.99,43.89,2026-05-25,Pagata,2026-05-19,Corso Del Lavatoio 84,Pessano con Bornago
0b123147-3390-470f-b575-82d0bc3f76a7,FAT-05012025-002,c9bae590-125b-476e-8753-71b3f0521c59,9263153c-e967-429f-892d-8bfda591d333,2025-01-05,274.35,60.36,334.71,2025-02-04,Pagata,2025-02-01,Via Della Pianura 51,Cantù
76a5e670-2b8f-4669-b18f-237f6875c65e,FAT-05032025-003,c9bae590-125b-476e-8753-71b3f0521c59,9263153c-e967-429f-892d-8bfda591d333,2025-03-05,279.7,61.53,341.23,2025-04-04,Pagata,2025-03-31,Via Della Pianura 51,Cantù
6a5e1209-f694-438a-bc9a-34342dc45731,FAT-05052025-001,c9bae590-125b-476e-8753-71b3f0521c59,9263153c-e967-429f-892d-8bfda591d333,2025-05-05,336.45,74.02,410.47,2025-06-04,Pagata,2025-06-04,Via Della Pianura 51,Cantù
779f8b72-f6b9-4e2c-8b80-d6d9c6d10ff1,FAT-05072025-004,c9bae590-125b-476e-8753-71b3f0521c59,9263153c-e967-429f-892d-8bfda591d333,2025-07-05,438.15,96.39,534.54,2025-08-04,Pagata,2025-07-31,Via Della Pianura 51,Cantù
9b15b4eb-2dc6-4a56-8b33-c31b86835520,FAT-05092025-002,c9bae590-125b-476e-8753-71b3f0521c59,9263153c-e967-429f-892d-8bfda591d333,2025-09-05,536.95,118.13,655.08,2025-10-05,Pagata,2025-10-06,Via Della Pianura 51,Cantù
156db513-84fa-46e8-a852-f96a1d0d8767,FAT-05112025-003,c9bae590-125b-476e-8753-71b3f0521c59,9263153c-e967-429f-892d-8bfda591d333,2025-11-05,367.95,80.95,448.9,2025-12-05,Pagata,2025-11-09,Via Della Pianura 51,Cantù
bfcfcc6c-a8dd-4a2b-b9a6-bbf815d7b354,FAT-05012026-002,c9bae590-125b-476e-8753-71b3f0521c59,9263153c-e967-429f-892d-8bfda591d333,2026-01-05,300.35,66.08,366.43,2026-02-04,Pagata,2026-01-10,Via Della Pianura 51,Cantù
9b3b6081-0fed-484b-9781-cb72e30e50ea,FAT-05032026-004,c9bae590-125b-476e-8753-71b3f0521c59,9263153c-e967-429f-892d-8bfda591d333,2026-03-05,253.7,55.81,309.51,2026-04-04,Pagata,2026-03-30,Via Della Pianura 51,Cantù
4fe7f14d-7256-4772-830a-ad679dbb2727,FAT-05052026-001,c9bae590-125b-476e-8753-71b3f0521c59,9263153c-e967-429f-892d-8bfda591d333,2026-05-05,354.65,78.02,432.67,2026-06-04,Pagata,2026-05-22,Via Della Pianura 51,Cantù
e32a0b4b-c92a-4912-95ea-5bcc38f29520,FAT-05072026-004,c9bae590-125b-476e-8753-71b3f0521c59,9263153c-e967-429f-892d-8bfda591d333,2026-07-05,432.95,95.25,528.2,2026-08-04,Pagata,2026-08-04,Via Della Pianura 51,Cantù
bb46a2df-94ec-4bcb-8115-d804d824fac0,FAT-05042026-003,74d7db50-10ff-476a-a936-8f3bccf590c4,89257c56-cde8-41ea-95da-563e62c95e57,2026-04-05,41.2,4.12,45.32,2026-05-05,Pagata,2026-05-09,Corso Forlì 9,Ornago
FAT-6919ff77-e2d4-4824-92f4-8caae7c571ef,FAT-26072026-001,74d7db50-10ff-476a-a936-8f3bccf590c4,89257c56-cde8-41ea-95da-563e62c95e57,2026-07-26,35.4,3.54,38.94,2026-08-25,Pagata,2026-08-09,Corso Forlì 9,Ornago
07896650-6484-4aaf-a8c5-b7c1dabba1d5,FAT-05022025-003,ba68272b-21cd-4bc9-a83d-03e5bd59c788,4e4cd267-8def-4b0c-bcaf-28e4eb4c7902,2025-02-05,62.35,6.24,68.59,2025-03-07,Pagata,2025-02-12,Largo Reggio Emilia 125,Missaglia
1e2ab4ac-acb4-4bc6-bcf1-2a27f8887891,FAT-05082025-004,ba68272b-21cd-4bc9-a83d-03e5bd59c788,4e4cd267-8def-4b0c-bcaf-28e4eb4c7902,2025-08-05,66.35,6.63,72.98,2025-09-04,Pagata,2025-08-16,Largo Reggio Emilia 125,Missaglia
faf73abc-b93a-431b-882e-95dbd8f33087,FAT-05022026-003,ba68272b-21cd-4bc9-a83d-03e5bd59c788,4e4cd267-8def-4b0c-bcaf-28e4eb4c7902,2026-02-05,62.4,6.24,68.64,2026-03-07,Pagata,2026-03-04,Largo Reggio Emilia 125,Missaglia
93027761-836f-4b76-baec-a3139b61cd47,FAT-05062025-001,445d572d-89b1-4688-ab9a-86ef1f1586d2,94b41b43-046c-4fa8-a18d-4e6cefc28630,2025-06-05,175.19,17.52,192.71,2025-07-05,Pagata,2025-06-16,Piazza Del Diamante 46,Chiari
5f4b329b-56bb-4e59-b3a3-2ce0ae60c4f0,FAT-05102025-002,445d572d-89b1-4688-ab9a-86ef1f1586d2,94b41b43-046c-4fa8-a18d-4e6cefc28630,2025-10-05,252.81,25.28,278.09,2025-11-04,Pagata,2025-10-08,Piazza Del Diamante 46,Chiari
030275f8-6bab-4fb3-804f-7182628e3406,FAT-05022026-004,445d572d-89b1-4688-ab9a-86ef1f1586d2,94b41b43-046c-4fa8-a18d-4e6cefc28630,2026-02-05,145.04,14.5,159.54,2026-03-07,Pagata,2026-03-01,Piazza Del Diamante 46,Chiari
593a24a2-e1e6-482e-90b0-aeeaa162bcdd,FAT-05062026-001,445d572d-89b1-4688-ab9a-86ef1f1586d2,94b41b43-046c-4fa8-a18d-4e6cefc28630,2026-06-05,172.49,17.25,189.74,2026-07-05,Pagata,2026-07-04,Piazza Del Diamante 46,Chiari
967718a0-d578-4fe3-8026-986fc38f1a79,FAT-15072023-001,218e5431-884b-42a4-b2d7-ec56aa9f95c9,94b41b43-046c-4fa8-a18d-4e6cefc28630,2023-07-15,234.0,23.4,257.4,2023-08-14,Pagata,2023-07-22,Piazza Del Diamante 46,Chiari
b5878c1e-e52c-4e64-b1d6-254b454d381b,FAT-15112023-001,218e5431-884b-42a4-b2d7-ec56aa9f95c9,94b41b43-046c-4fa8-a18d-4e6cefc28630,2023-11-15,256.2,25.62,281.82,2023-12-15,Pagata,2023-12-18,Piazza Del Diamante 46,Chiari
049b7dfb-831e-4158-9b0a-d905cb3841f6,FAT-15032024-001,218e5431-884b-42a4-b2d7-ec56aa9f95c9,94b41b43-046c-4fa8-a18d-4e6cefc28630,2024-03-15,158.3,15.83,174.13,2024-04-14,Pagata,2024-03-22,Piazza Del Diamante 46,Chiari
48dcdb15-b0c2-4273-ba31-cce402cc46f4,FAT-15072024-001,218e5431-884b-42a4-b2d7-ec56aa9f95c9,94b41b43-046c-4fa8-a18d-4e6cefc28630,2024-07-15,248.1,24.81,272.91,2024-08-14,Pagata,2024-08-17,Piazza Del Diamante 46,Chiari
94f78a47-5bb4-4df4-8783-4ffd63c91a05,FAT-15112024-001,218e5431-884b-42a4-b2d7-ec56aa9f95c9,94b41b43-046c-4fa8-a18d-4e6cefc28630,2024-11-15,236.2,23.62,259.82,2024-12-15,Pagata,2024-11-23,Piazza Del Diamante 46,Chiari
00c1c94e-d096-43e8-a69d-0df9fefe50cc,FAT-15032025-002,218e5431-884b-42a4-b2d7-ec56aa9f95c9,94b41b43-046c-4fa8-a18d-4e6cefc28630,2025-03-15,136.3,13.63,149.93,2025-04-14,Pagata,2025-03-18,Piazza Del Diamante 46,Chiari
ef9cea52-3f76-4248-adfe-83e93543359f,FAT-15072025-002,218e5431-884b-42a4-b2d7-ec56aa9f95c9,94b41b43-046c-4fa8-a18d-4e6cefc28630,2025-07-15,232.0,23.2,255.2,2025-08-14,Pagata,2025-07-23,Piazza Del Diamante 46,Chiari
6c175d32-7772-4299-a6eb-1eb661fba972,FAT-15112025-001,218e5431-884b-42a4-b2d7-ec56aa9f95c9,94b41b43-046c-4fa8-a18d-4e6cefc28630,2025-11-15,238.2,23.82,262.02,2025-12-15,Pagata,2025-12-13,Piazza Del Diamante 46,Chiari
FAT-c2d67606-d505-41f3-84f6-da1bca853671,FAT-02122025-001,218e5431-884b-42a4-b2d7-ec56aa9f95c9,94b41b43-046c-4fa8-a18d-4e6cefc28630,2025-12-02,53.9,5.39,59.29,2026-01-01,Pagata,2025-12-21,Piazza Del Diamante 46,Chiari
de115465-d7e5-4756-97d0-9cb6915a2225,FAT-15062023-003,464cbf13-331c-433b-b917-c952fcdd2fc8,f491dad3-f1f4-451b-bc17-3082961cd8d3,2023-06-15,39.85,3.99,43.84,2023-07-15,Scaduta,NULL,Via Caravaggio 124,Calusco d'Adda
aa1cbe2b-ff0d-415a-82c0-b6536b72f64c,FAT-15122023-003,464cbf13-331c-433b-b917-c952fcdd2fc8,f491dad3-f1f4-451b-bc17-3082961cd8d3,2023-12-15,53.89,5.39,59.28,2024-01-14,Scaduta,NULL,Via Caravaggio 124,Calusco d'Adda
96f2c121-3443-4fb1-a7dc-06229d986c93,FAT-15062024-003,464cbf13-331c-433b-b917-c952fcdd2fc8,f491dad3-f1f4-451b-bc17-3082961cd8d3,2024-06-15,44.1,4.41,48.51,2024-07-15,Pagata,2024-07-02,Via Caravaggio 124,Calusco d'Adda
37532c86-f8d1-4ddc-8cc5-d57a46d6242f,FAT-15122024-003,464cbf13-331c-433b-b917-c952fcdd2fc8,f491dad3-f1f4-451b-bc17-3082961cd8d3,2024-12-15,59.89,5.99,65.88,2025-01-14,Pagata,2024-12-25,Via Caravaggio 124,Calusco d'Adda
06a121fa-f9bb-492a-9355-ad0ecba7e785,FAT-15062025-003,464cbf13-331c-433b-b917-c952fcdd2fc8,f491dad3-f1f4-451b-bc17-3082961cd8d3,2025-06-15,41.25,4.12,45.37,2025-07-15,Pagata,2025-06-16,Via Caravaggio 124,Calusco d'Adda
67c32ddc-0461-4eb9-b7e4-4426163976ba,FAT-15122025-003,464cbf13-331c-433b-b917-c952fcdd2fc8,f491dad3-f1f4-451b-bc17-3082961cd8d3,2025-12-15,59.89,5.99,65.88,2026-01-14,Pagata,2026-01-13,Via Caravaggio 124,Calusco d'Adda
346a76b1-478c-43e0-90f1-e0b49918d27c,FAT-15062026-003,464cbf13-331c-433b-b917-c952fcdd2fc8,f491dad3-f1f4-451b-bc17-3082961cd8d3,2026-06-15,42.65,4.26,46.91,2026-07-15,Pagata,2026-06-16,Via Caravaggio 124,Calusco d'Adda
3db38f60-c4ff-4773-a2a7-31bcea13a561,FAT-05032027-001,55e76601-65d6-424f-a3b3-6afd928fc9b2,72b91ff6-b760-403b-8f60-d88605fc8459,2027-03-05,53.89,5.39,59.28,2027-04-04,Pagata,2027-03-28,Corso Forlì 9,Ornago
FAT-7f0edf6a-98ee-429f-becf-57ac4fdcaedf,FAT-24022027-001,55e76601-65d6-424f-a3b3-6afd928fc9b2,72b91ff6-b760-403b-8f60-d88605fc8459,2027-02-24,1.83,0.18,2.01,2027-03-26,Pagata,2027-03-02,Corso Forlì 9,Ornago
d9bf70bc-8b62-4d5e-ba98-2780462c89ce,FAT-05102025-003,a758db63-0317-4478-ab29-97e70fb04106,72b91ff6-b760-403b-8f60-d88605fc8459,2025-10-05,116.4,11.64,128.04,2025-11-04,Pagata,2025-10-18,Corso Forlì 9,Ornago
5b4522cb-2e83-4bef-abad-2e4936119724,FAT-05042026-004,a758db63-0317-4478-ab29-97e70fb04106,72b91ff6-b760-403b-8f60-d88605fc8459,2026-04-05,80.1,8.01,88.11,2026-05-05,Pagata,2026-04-15,Corso Forlì 9,Ornago
4e80caf8-8445-44df-9954-6221ba35236d,FAT-15042025-002,da359722-a9c0-42bc-9355-076f0d07044c,3baa98c3-3e51-4da7-8374-04eaac6a2239,2025-04-15,53.9,5.39,59.29,2025-05-15,Scaduta,NULL,Largo Dell'Orsa Maggiore 83,Torre de' Roveri
4cd45f21-7cc4-44bb-b4bc-58130dbe82ea,FAT-15102025-003,da359722-a9c0-42bc-9355-076f0d07044c,3baa98c3-3e51-4da7-8374-04eaac6a2239,2025-10-15,79.15,7.92,87.07,2025-11-14,Pagata,2025-10-20,Largo Dell'Orsa Maggiore 83,Torre de' Roveri
2c4cdb1d-2133-431f-ac0b-f4ffb58f3ba0,FAT-15042026-004,da359722-a9c0-42bc-9355-076f0d07044c,3baa98c3-3e51-4da7-8374-04eaac6a2239,2026-04-15,55.3,5.53,60.83,2026-05-15,Scaduta,NULL,Largo Dell'Orsa Maggiore 83,Torre de' Roveri
47f00918-1fe4-4816-94d1-183226996859,FAT-05072026-005,effe58d3-d71d-4d73-8406-f4d229dcf176,ef51dda2-179a-4eca-9ac3-234497e58331,2026-07-05,72.1,7.21,79.31,2026-08-04,Pagata,2026-08-06,Piazza Peri 150,Osio Sopra
485158cb-f71f-4473-8760-585586e38cec,FAT-05122024-002,b4980dab-acf5-4175-bafe-2d0fcf79fdf9,ef0aee86-453a-4b10-b9ae-3e5629c85270,2024-12-05,47.0,4.7,51.7,2025-01-04,Annullata,NULL,Corso Grazia Deledda 69,Chiari
8fb86ce7-ceed-4faa-b128-941df9d93a07,FAT-05062025-002,b4980dab-acf5-4175-bafe-2d0fcf79fdf9,ef0aee86-453a-4b10-b9ae-3e5629c85270,2025-06-05,37.05,3.71,40.76,2025-07-05,Pagata,2025-06-10,Corso Grazia Deledda 69,Chiari
4a24178f-3527-4eb9-aa54-33e362275f45,FAT-05122025-002,b4980dab-acf5-4175-bafe-2d0fcf79fdf9,ef0aee86-453a-4b10-b9ae-3e5629c85270,2025-12-05,41.4,4.14,45.54,2026-01-04,Pagata,2025-12-17,Corso Grazia Deledda 69,Chiari
440d3b34-767c-45aa-b6f7-001ae1f28393,FAT-05062026-002,b4980dab-acf5-4175-bafe-2d0fcf79fdf9,ef0aee86-453a-4b10-b9ae-3e5629c85270,2026-06-05,37.05,3.71,40.76,2026-07-05,Scaduta,NULL,Corso Grazia Deledda 69,Chiari
1ebf948c-5062-498f-813a-2743f91f91c2,FAT-05022026-005,419fb297-176f-491c-9fd3-9b729171d295,ffd054d9-665e-40b5-b56c-c6fe6548e351,2026-02-05,95.7,9.57,105.27,2026-03-07,Pagata,2026-02-14,Via Taranto 57,Lentate sul Seveso
e52ec733-6f99-4b77-a429-44a4a13e8ca8,FAT-05062026-003,419fb297-176f-491c-9fd3-9b729171d295,ffd054d9-665e-40b5-b56c-c6fe6548e351,2026-06-05,113.8,11.38,125.18,2026-07-05,Scaduta,NULL,Via Taranto 57,Lentate sul Seveso
96fac41f-314a-49fe-a63b-1e889bf875e0,FAT-05112023-001,2e0df14b-edc0-444a-8107-ea9629348541,f17cae2d-4d0f-48a0-93b8-703fb91315d8,2023-11-05,155.0,34.1,189.1,2023-12-05,Pagata,2023-12-09,Viale Delle Magnolie 55,Merate
99d46c33-b4b2-4f0d-9a30-ad2991e76007,FAT-05052024-001,2e0df14b-edc0-444a-8107-ea9629348541,f17cae2d-4d0f-48a0-93b8-703fb91315d8,2024-05-05,113.1,24.88,137.98,2024-06-04,Pagata,2024-06-02,Viale Delle Magnolie 55,Merate
9dbe1fb6-c7c9-402b-8aa3-7e8e643fba0f,FAT-05112024-001,2e0df14b-edc0-444a-8107-ea9629348541,f17cae2d-4d0f-48a0-93b8-703fb91315d8,2024-11-05,144.6,31.81,176.41,2024-12-05,Pagata,2024-11-12,Viale Delle Magnolie 55,Merate
3166b1cd-3af8-44c7-8e9c-296ba6397d5a,FAT-05052025-002,2e0df14b-edc0-444a-8107-ea9629348541,f17cae2d-4d0f-48a0-93b8-703fb91315d8,2025-05-05,110.35,24.28,134.63,2025-06-04,Pagata,2025-05-17,Viale Delle Magnolie 55,Merate
34687ea7-3a9c-4a9f-82fa-8f90949805dc,FAT-05112025-004,2e0df14b-edc0-444a-8107-ea9629348541,f17cae2d-4d0f-48a0-93b8-703fb91315d8,2025-11-05,149.8,32.96,182.76,2025-12-05,Pagata,2025-11-27,Viale Delle Magnolie 55,Merate
13b324e1-d6cc-488d-8993-bd7af80d9e0b,FAT-05052026-002,2e0df14b-edc0-444a-8107-ea9629348541,f17cae2d-4d0f-48a0-93b8-703fb91315d8,2026-05-05,120.75,26.57,147.32,2026-06-04,Pagata,2026-06-07,Viale Delle Magnolie 55,Merate
cee20000-7ea0-420b-90d6-c194f07666a4,FAT-15092024-001,b0fb0b95-291f-4ddb-ad43-879157fd78e8,7a3c2a63-f220-41da-b226-c0cec4ddadd8,2024-09-15,224.57,22.46,247.03,2024-10-15,Pagata,2024-10-15,Viale Goldoni 122,Ciserano
18b042cd-76b9-4fbd-974a-834f9789ed27,FAT-15012025-001,b0fb0b95-291f-4ddb-ad43-879157fd78e8,7a3c2a63-f220-41da-b226-c0cec4ddadd8,2025-01-15,117.8,11.78,129.58,2025-02-14,Pagata,2025-01-21,Viale Goldoni 122,Ciserano
3512912b-5051-4e1a-915f-ff7ebe8f4987,FAT-15052025-001,b0fb0b95-291f-4ddb-ad43-879157fd78e8,7a3c2a63-f220-41da-b226-c0cec4ddadd8,2025-05-15,130.58,13.06,143.64,2025-06-14,Pagata,2025-06-11,Viale Goldoni 122,Ciserano
732f2800-219a-46ef-ad8d-ea87583a210c,FAT-15092025-002,b0fb0b95-291f-4ddb-ad43-879157fd78e8,7a3c2a63-f220-41da-b226-c0cec4ddadd8,2025-09-15,202.97,20.3,223.27,2025-10-15,Pagata,2025-09-30,Viale Goldoni 122,Ciserano
130e641f-1317-4848-87a3-4bfe9d007bcc,FAT-15012026-002,b0fb0b95-291f-4ddb-ad43-879157fd78e8,7a3c2a63-f220-41da-b226-c0cec4ddadd8,2026-01-15,113.8,11.38,125.18,2026-02-14,Pagata,2026-02-07,Viale Goldoni 122,Ciserano
8bf30338-a127-4c9d-ac71-083e6015a984,FAT-15052026-002,b0fb0b95-291f-4ddb-ad43-879157fd78e8,7a3c2a63-f220-41da-b226-c0cec4ddadd8,2026-05-15,115.92,11.59,127.51,2026-06-14,Annullata,NULL,Viale Goldoni 122,Ciserano
da1f8cae-b55f-45d2-9f96-33be78f6f52a,FAT-05052023-001,bb8b6889-0761-419b-9ccb-1e2b42c87105,3aea87ec-34ce-434f-a8e4-c5cf85959344,2023-05-05,49.7,4.97,54.67,2023-06-04,Pagata,2023-05-29,Viale Ascoli Piceno 98,Palazzolo sull'Oglio
7341f45f-e333-4c10-955f-c5f77d1336b5,FAT-05112023-002,bb8b6889-0761-419b-9ccb-1e2b42c87105,3aea87ec-34ce-434f-a8e4-c5cf85959344,2023-11-05,63.75,6.38,70.13,2023-12-05,Pagata,2023-11-21,Viale Ascoli Piceno 98,Palazzolo sull'Oglio
d7b88793-3fbc-4457-82e0-3287955cf810,FAT-05052024-002,bb8b6889-0761-419b-9ccb-1e2b42c87105,3aea87ec-34ce-434f-a8e4-c5cf85959344,2024-05-05,48.35,4.84,53.19,2024-06-04,Pagata,2024-05-31,Viale Ascoli Piceno 98,Palazzolo sull'Oglio
33b8784a-4493-49fb-8ded-353096d86c2c,FAT-05112024-002,bb8b6889-0761-419b-9ccb-1e2b42c87105,3aea87ec-34ce-434f-a8e4-c5cf85959344,2024-11-05,62.35,6.24,68.59,2024-12-05,Pagata,2024-11-18,Viale Ascoli Piceno 98,Palazzolo sull'Oglio
a2c5f6b6-b169-4fcd-801c-b79d0c357d53,FAT-05052025-003,bb8b6889-0761-419b-9ccb-1e2b42c87105,3aea87ec-34ce-434f-a8e4-c5cf85959344,2025-05-05,45.5,4.55,50.05,2025-06-04,Pagata,2025-05-19,Viale Ascoli Piceno 98,Palazzolo sull'Oglio
be630a2a-89e5-4016-a924-97014e90d488,FAT-05112025-005,bb8b6889-0761-419b-9ccb-1e2b42c87105,3aea87ec-34ce-434f-a8e4-c5cf85959344,2025-11-05,69.35,6.93,76.28,2025-12-05,Pagata,2025-11-17,Viale Ascoli Piceno 98,Palazzolo sull'Oglio
bc861008-32f1-40dc-bf80-b9d16817020f,FAT-05052026-003,bb8b6889-0761-419b-9ccb-1e2b42c87105,3aea87ec-34ce-434f-a8e4-c5cf85959344,2026-05-05,46.9,4.69,51.59,2026-06-04,Pagata,2026-05-15,Viale Ascoli Piceno 98,Palazzolo sull'Oglio
188ec452-387c-4fdd-b18e-da123c642066,FAT-25072024-001,a536bbf5-df37-45c5-af10-dcb873429002,3d8c7f35-2fd8-4b96-95f9-12ced5ff2b68,2024-07-25,171.85,17.18,189.03,2024-08-24,Pagata,2024-08-24,Via Ascoli Piceno 54,Vedano al Lambro
984cc740-1e96-454f-9023-a663a356263d,FAT-25112024-001,a536bbf5-df37-45c5-af10-dcb873429002,3d8c7f35-2fd8-4b96-95f9-12ced5ff2b68,2024-11-25,190.71,19.07,209.78,2024-12-25,Pagata,2024-12-28,Via Ascoli Piceno 54,Vedano al Lambro
0d8c0d32-e39d-422c-a29e-089caf9e74ae,FAT-25032025-001,a536bbf5-df37-45c5-af10-dcb873429002,3d8c7f35-2fd8-4b96-95f9-12ced5ff2b68,2025-03-25,107.45,10.75,118.2,2025-04-24,Pagata,2025-04-06,Via Ascoli Piceno 54,Vedano al Lambro
8a995bda-5691-4651-b07d-7c3e5c1c79f6,FAT-25072025-001,a536bbf5-df37-45c5-af10-dcb873429002,3d8c7f35-2fd8-4b96-95f9-12ced5ff2b68,2025-07-25,164.05,16.41,180.46,2025-08-24,Pagata,2025-07-28,Via Ascoli Piceno 54,Vedano al Lambro
3795adc8-9627-41ce-9b0c-af21d5eda614,FAT-25112025-001,a536bbf5-df37-45c5-af10-dcb873429002,3d8c7f35-2fd8-4b96-95f9-12ced5ff2b68,2025-11-25,217.71,21.77,239.48,2025-12-25,Pagata,2025-12-04,Via Ascoli Piceno 54,Vedano al Lambro
0cc6290c-d786-412e-9ec5-d7f4c91c3018,FAT-25032026-002,a536bbf5-df37-45c5-af10-dcb873429002,3d8c7f35-2fd8-4b96-95f9-12ced5ff2b68,2026-03-25,105.45,10.55,116.0,2026-04-24,Pagata,2026-04-23,Via Ascoli Piceno 54,Vedano al Lambro
90f4bf6e-4a74-4dba-8918-8bc6ddfe5acc,FAT-25072026-001,a536bbf5-df37-45c5-af10-dcb873429002,3d8c7f35-2fd8-4b96-95f9-12ced5ff2b68,2026-07-25,174.05,17.41,191.46,2026-08-24,Pagata,2026-07-31,Via Ascoli Piceno 54,Vedano al Lambro
6b2ae357-b598-4d85-8e5e-e0da8df884c1,FAT-15072025-003,4d7aab22-9899-4e4c-a403-538bd97da1e6,c15d925b-c895-41df-894e-f38bf94c7a79,2025-07-15,38.5,3.85,42.35,2025-08-14,Pagata,2025-08-07,Via Mantova 59,Bergamo
87400575-0e96-42ad-98a6-76142b274f6e,FAT-15012026-003,4d7aab22-9899-4e4c-a403-538bd97da1e6,c15d925b-c895-41df-894e-f38bf94c7a79,2026-01-15,39.95,4.0,43.95,2026-02-14,Pagata,2026-01-31,Via Mantova 59,Bergamo
fb65e3ed-5981-4abf-a8a5-9e8af6673933,FAT-15072026-001,4d7aab22-9899-4e4c-a403-538bd97da1e6,c15d925b-c895-41df-894e-f38bf94c7a79,2026-07-15,41.3,4.13,45.43,2026-08-14,Pagata,2026-07-18,Via Mantova 59,Bergamo
9b0ae296-a147-4639-a2ed-c9e9742a1f70,FAT-15042025-003,e11230c6-fee4-46bd-88d2-5084b416feec,35544c31-c89b-43df-a414-2f38d3ab24bb,2025-04-15,35.7,3.57,39.27,2025-05-15,Pagata,2025-05-12,Viale Arno 96,Gazzaniga
5099c86c-9a1c-4ee4-9b73-2a02bd355dff,FAT-15102025-004,e11230c6-fee4-46bd-88d2-5084b416feec,35544c31-c89b-43df-a414-2f38d3ab24bb,2025-10-15,48.35,4.84,53.19,2025-11-14,Pagata,2025-10-22,Viale Arno 96,Gazzaniga
e3f06eda-840d-4c63-876a-373e3bde410a,FAT-15042026-005,e11230c6-fee4-46bd-88d2-5084b416feec,35544c31-c89b-43df-a414-2f38d3ab24bb,2026-04-15,35.7,3.57,39.27,2026-05-15,Pagata,2026-04-19,Viale Arno 96,Gazzaniga
11f970f0-450c-4bfc-baf3-e16d42fe6366,FAT-05112024-003,407b9678-67e7-4ae4-a57a-cd99f250d1ea,17729e70-aebd-4b3f-86f5-cda9bf8a2995,2024-11-05,280.04,28.0,308.04,2024-12-05,Pagata,2024-11-14,Via Delle Querce 93,Comun Nuovo
934596d6-01a6-48b5-b014-89be19a70c83,FAT-05032025-004,407b9678-67e7-4ae4-a57a-cd99f250d1ea,17729e70-aebd-4b3f-86f5-cda9bf8a2995,2025-03-05,150.21,15.02,165.23,2025-04-04,Scaduta,NULL,Via Delle Querce 93,Comun Nuovo
7b7be452-46ec-43df-b1e8-a5c5cdae0ac2,FAT-05072025-005,407b9678-67e7-4ae4-a57a-cd99f250d1ea,17729e70-aebd-4b3f-86f5-cda9bf8a2995,2025-07-05,256.19,25.62,281.81,2025-08-04,Pagata,2025-08-08,Via Delle Querce 93,Comun Nuovo
40cf163d-1b80-472e-aef7-25cf3705c405,FAT-05112025-006,407b9678-67e7-4ae4-a57a-cd99f250d1ea,17729e70-aebd-4b3f-86f5-cda9bf8a2995,2025-11-05,296.24,29.62,325.86,2025-12-05,Pagata,2025-11-18,Via Delle Querce 93,Comun Nuovo
93e8f84b-7192-4f3e-826f-565525577b29,FAT-05032026-005,407b9678-67e7-4ae4-a57a-cd99f250d1ea,17729e70-aebd-4b3f-86f5-cda9bf8a2995,2026-03-05,144.81,14.48,159.29,2026-04-04,Pagata,2026-04-04,Via Delle Querce 93,Comun Nuovo
0269ad78-5eb2-4dcd-a3a4-342e7c324105,FAT-05072026-006,407b9678-67e7-4ae4-a57a-cd99f250d1ea,17729e70-aebd-4b3f-86f5-cda9bf8a2995,2026-07-05,242.69,24.27,266.96,2026-08-04,Pagata,2026-07-18,Via Delle Querce 93,Comun Nuovo
4a2ec92b-138b-43a8-9f74-9fd06aa17978,FAT-25092023-001,0b43453a-06eb-4a41-a7ec-b77f1cb23590,499acd11-9efa-49b2-8d0f-dce92a87b003,2023-09-25,141.22,14.12,155.34,2023-10-25,Pagata,2023-10-15,Viale Piave 130,Brugherio
9f5c1b5d-537b-4ed2-8b32-17849a47e657,FAT-25012024-001,0b43453a-06eb-4a41-a7ec-b77f1cb23590,499acd11-9efa-49b2-8d0f-dce92a87b003,2024-01-25,74.7,7.47,82.17,2024-02-24,Pagata,2024-02-18,Viale Piave 130,Brugherio
0ab98ffb-1541-4c96-8d10-ecc5846b17e7,FAT-25052024-001,0b43453a-06eb-4a41-a7ec-b77f1cb23590,499acd11-9efa-49b2-8d0f-dce92a87b003,2024-05-25,81.65,8.17,89.82,2024-06-24,Pagata,2024-05-28,Viale Piave 130,Brugherio
a10ad8c5-442a-407c-ad3d-53714dbf59a8,FAT-25092024-001,0b43453a-06eb-4a41-a7ec-b77f1cb23590,499acd11-9efa-49b2-8d0f-dce92a87b003,2024-09-25,131.22,13.12,144.34,2024-10-25,Pagata,2024-10-10,Viale Piave 130,Brugherio
